road_id,day_id,time_id,speed
61,10,54,23.932
61,10,55,23.602
61,10,56,22.654
61,10,57,23.014
61,10,58,24.084
61,10,59,24.132
61,10,60,25.127
61,10,61,26.822
61,10,62,25.396
61,10,63,29.235
61,10,64,29.294
61,10,65,27.912
61,10,66,28.321
61,10,67,28.788
61,10,68,28.709
61,10,69,30.314
61,10,70,29.758000000000006
61,10,71,29.437
61,10,72,30.259
61,10,73,31.019
61,10,74,29.484
61,10,75,30.717
61,10,76,30.554
61,10,77,29.436
61,10,78,29.663
61,10,79,32.714
61,10,80,32.819
61,10,81,31.948
61,10,82,34.027
61,10,83,32.646
61,10,84,29.339
61,10,85,30.399
61,10,86,32.5
61,10,87,31.489
61,10,88,30.705
61,10,89,30.39
61,10,90,28.289
61,10,91,28.734
61,10,92,28.467
61,10,93,27.062
61,10,94,30.069000000000006
61,10,95,30.271
61,10,96,29.713
61,10,97,28.609
61,10,98,30.074
61,10,99,28.719
61,10,100,30.176
61,10,101,29.061
61,10,102,26.675
61,10,103,29.062
61,10,104,26.464
61,10,105,24.077
61,10,106,25.363000000000003
61,10,107,25.764
61,10,108,23.753
61,10,109,21.86
61,10,110,21.679
61,10,111,24.811
61,10,112,25.861
61,10,113,28.237
61,10,114,28.977
61,10,115,28.895
61,10,116,28.593000000000004
61,10,117,30.528
61,10,118,31.792
61,10,119,30.935
61,10,120,31.208
61,10,121,30.853
61,10,122,31.367
61,10,123,31.274
61,10,124,30.862
61,10,125,29.901
61,10,126,29.895
61,10,127,30.208
61,10,128,28.332
61,10,129,31.247
61,10,130,29.226
61,10,131,29.01
61,10,132,26.027
61,10,133,29.034
61,10,134,32.012
61,10,135,32.016
61,10,136,33.14
61,10,137,34.735
61,10,138,33.818000000000005
61,10,139,35.792
61,10,140,35.87300000000001
61,10,141,37.342
61,10,142,38.118
61,10,143,39.57
61,10,144,39.37300000000001
61,11,1,39.614
61,11,2,41.504
61,11,3,40.322
61,11,4,42.207
61,11,5,40.717
61,11,6,40.764
61,11,7,39.918
61,11,8,40.139
61,11,9,40.3
61,11,10,39.428
61,11,11,42.155
61,11,12,40.423
61,11,13,39.67
61,11,14,42.058
61,11,15,42.096
61,11,16,42.106
61,11,17,42.099
61,11,18,40.172
61,11,19,40.215
61,11,20,41.848
61,11,21,43.426
61,11,22,41.985
61,11,23,41.802
61,11,24,42.338
61,11,25,40.865
61,11,26,41.015
61,11,27,41.104
61,11,28,40.785
61,11,29,41.431
61,11,30,41.964
61,11,31,40.515
61,11,32,40.707
61,11,33,39.664
61,11,34,41.233
61,11,35,41.981
61,11,36,42.342
61,11,37,43.775
61,11,38,42.00899999999999
61,11,39,44.843
61,11,40,44.43
61,11,41,42.197
61,11,42,41.617
61,11,43,41.597
61,11,44,40.881
61,11,45,39.298
61,11,46,35.796
61,11,47,34.881
61,11,48,32.325
61,11,49,31.467
61,11,50,28.456
61,11,51,28.413
61,11,52,28.832
61,11,53,29.464
61,11,54,31.028
61,11,55,28.556
61,11,56,27.051
61,11,57,25.325
61,11,58,28.037
61,11,59,29.243
61,11,60,30.194000000000006
61,11,61,27.709
61,11,62,28.764
61,11,63,29.131
61,11,64,27.481
61,11,65,29.884
61,11,66,26.421
61,11,67,28.592
61,11,68,32.477
61,11,69,31.602
61,11,70,30.878
61,11,71,28.745
61,11,72,28.492
61,11,73,27.426
61,11,74,30.609
61,11,75,32.105
61,11,76,33.078
61,11,77,34.751999999999995
61,11,78,33.791
61,11,79,32.348
61,11,80,33.378
61,11,81,34.986
61,11,82,32.931
61,11,83,32.418
61,11,84,30.584
61,11,85,30.912
61,11,86,29.711
61,11,87,28.643
61,11,88,28.033
61,11,89,29.649
61,11,90,29.765
61,11,91,28.366
61,11,92,26.42
61,11,93,26.754
61,11,94,29.907
61,11,95,31.721
61,11,96,29.622
61,11,97,25.136
61,11,98,26.878
61,11,99,25.983
61,11,100,27.367
61,11,101,30.013
61,11,102,28.83
61,11,103,27.366
61,11,104,29.09
61,11,105,28.356
61,11,106,29.467
61,11,107,24.512
61,11,108,24.318
61,11,109,21.01
61,11,110,22.156
61,11,111,23.662
61,11,112,19.336
61,11,113,21.952
61,11,114,23.3
61,11,115,24.706
61,11,116,27.014
61,11,117,26.691
61,11,118,29.022
61,11,119,32.183
61,11,120,30.821
61,11,121,31.505
61,11,122,31.469
61,11,123,30.736
61,11,124,30.382
61,11,125,29.455
61,11,126,29.581
61,11,127,28.481
61,11,128,28.652
61,11,129,25.949
61,11,130,28.713
61,11,131,28.506
61,11,132,31.9
61,11,133,31.158
61,11,134,32.907
61,11,135,32.092
61,11,136,32.168
61,11,137,34.175
61,11,138,35.191
61,11,139,37.944
61,11,140,37.163
61,11,141,38.028
61,11,142,38.97
61,11,143,38.921
61,11,144,39.636
61,12,1,39.573
61,12,2,39.418
61,12,3,38.692
61,12,4,40.003
61,12,5,40.524
61,12,6,42.31100000000001
61,12,7,41.036
61,12,8,41.008
61,12,9,42.26
61,12,10,42.021
61,12,11,41.673
61,12,12,40.798
61,12,13,42.729
61,12,14,41.13399999999999
61,12,15,40.807
61,12,16,40.226
61,12,17,40.412
61,12,18,41.45
61,12,19,41.875
61,12,20,42.858
61,12,21,42.078
61,12,22,43.904
61,12,23,42.349
61,12,24,43.261
61,12,25,43.88
61,12,26,41.864
61,12,27,42.23
61,12,28,42.007
61,12,29,42.38399999999999
61,12,30,41.632
61,12,31,40.478
61,12,32,45.549
61,12,33,41.697
61,12,34,43.699
61,12,35,41.495
61,12,36,44.17
61,12,37,42.067
61,12,38,41.15600000000001
61,12,39,41.541
61,12,40,41.856
61,12,41,40.99800000000001
61,12,42,42.078
61,12,43,41.01300000000001
61,12,44,40.116
61,12,45,38.92
61,12,46,36.454
61,12,47,33.395
61,12,48,32.926
61,12,49,30.535
61,12,50,27.716
61,12,51,25.062
61,12,52,25.784
61,12,53,24.63
61,12,54,26.65
61,12,55,23.586
61,12,56,22.952
61,12,57,21.278
61,12,58,17.988
61,12,59,16.706
61,12,60,16.215
61,12,61,19.037
61,12,62,17.757
61,12,63,21.482
61,12,64,23.798
61,12,65,23.304
61,12,66,24.612
61,12,67,26.196
61,12,68,27.412
61,12,69,26.956
61,12,70,26.135
61,12,71,25.861
61,12,72,28.244
61,12,73,26.25
61,12,74,25.831
61,12,75,26.291
61,12,76,30.367
61,12,77,30.304
61,12,78,29.08
61,12,79,27.839
61,12,80,30.655
61,12,81,32.304
61,12,82,30.899
61,12,83,30.031
61,12,84,28.961
61,12,85,27.142
61,12,86,29.023000000000003
61,12,87,29.944000000000006
61,12,88,27.517
61,12,89,25.778
61,12,90,23.966
61,12,91,21.718000000000004
61,12,92,23.194000000000006
61,12,93,22.114
61,12,94,21.536
61,12,95,23.055
61,12,96,23.12
61,12,97,25.123
61,12,98,27.78
61,12,99,30.406
61,12,100,25.387
61,12,101,24.421
61,12,102,24.017
61,12,103,23.61
61,12,104,22.986
61,12,105,24.656
61,12,106,26.03
61,12,107,23.885
61,12,108,21.802
61,12,109,21.759
61,12,110,19.351
61,12,111,17.774
61,12,112,19.542
61,12,113,19.87
61,12,114,22.585
61,12,115,24.194000000000006
61,12,116,24.655
61,12,117,25.958
61,12,118,28.758000000000006
61,12,119,31.208
61,12,120,31.638
61,12,121,30.912
61,12,122,30.996
61,12,123,31.68
61,12,124,30.368
61,12,125,31.574
61,12,126,30.947
61,12,127,29.942
61,12,128,29.689
61,12,129,32.229
61,12,130,31.138
61,12,131,30.322
61,12,132,28.439
61,12,133,28.719
61,12,134,31.146
61,12,135,30.965
61,12,136,32.433
61,12,137,32.707
61,12,138,34.994
61,12,139,34.995
61,12,140,34.748000000000005
61,12,141,36.79
61,12,142,36.72
61,12,143,36.567
61,12,144,39.01300000000001
61,13,1,38.429
61,13,2,38.868
61,13,3,38.66
61,13,4,41.054
61,13,5,40.832
61,13,6,40.114
61,13,7,40.516
61,13,8,40.884
61,13,9,41.453
61,13,10,41.356
61,13,11,41.779
61,13,12,42.338
61,13,13,41.122
61,13,14,41.497
61,13,15,40.058
61,13,16,39.374
61,13,17,41.28
61,13,18,41.115
61,13,19,42.94600000000001
61,13,20,39.732
61,13,21,43.106
61,13,22,41.01600000000001
61,13,23,42.822
61,13,24,43.291
61,13,25,45.758
61,13,26,43.452
61,13,27,42.494
61,13,28,42.976000000000006
61,13,29,41.702
61,13,30,42.795
61,13,31,40.701
61,13,32,40.844
61,13,33,42.018
61,13,34,42.728
61,13,35,42.967
61,13,36,43.667
61,13,37,43.7
61,13,38,42.38800000000001
61,13,39,45.703
61,13,40,43.258
61,13,41,41.48
61,13,42,41.898
61,13,43,41.81
61,13,44,42.155
61,13,45,41.649
61,13,46,39.003
61,13,47,39.166
61,13,48,40.167
61,13,49,37.351
61,13,50,39.551
61,13,51,36.458
61,13,52,34.466
61,13,53,33.729
61,13,54,32.192
61,13,55,32.803000000000004
61,13,56,32.953
61,13,57,33.294000000000004
61,13,58,34.467
61,13,59,33.375
61,13,60,32.288000000000004
61,13,61,33.431999999999995
61,13,62,33.497
61,13,63,34.181999999999995
61,13,64,32.808
61,13,65,33.736999999999995
61,13,66,32.638000000000005
61,13,67,32.014
61,13,68,33.178000000000004
61,13,69,33.68
61,13,70,34.196
61,13,71,34.23
61,13,72,33.843
61,13,73,32.83
61,13,74,30.242
61,13,75,32.927
61,13,76,33.059
61,13,77,33.365
61,13,78,34.017
61,13,79,34.576
61,13,80,33.504
61,13,81,32.031
61,13,82,32.5
61,13,83,31.632
61,13,84,31.516
61,13,85,33.119
61,13,86,31.67
61,13,87,32.05
61,13,88,31.111
61,13,89,31.514
61,13,90,31.11
61,13,91,31.494
61,13,92,30.016
61,13,93,31.595
61,13,94,29.974
61,13,95,31.305
61,13,96,30.795
61,13,97,32.501999999999995
61,13,98,31.456
61,13,99,30.946
61,13,100,31.39
61,13,101,31.786
61,13,102,29.835
61,13,103,30.541
61,13,104,31.9
61,13,105,29.489
61,13,106,29.964
61,13,107,30.491
61,13,108,33.023
61,13,109,30.898000000000003
61,13,110,29.358
61,13,111,27.042
61,13,112,28.543000000000006
61,13,113,30.167
61,13,114,31.139
61,13,115,31.622
61,13,116,31.418000000000006
61,13,117,31.017
61,13,118,31.748
61,13,119,32.117
61,13,120,31.823
61,13,121,32.756
61,13,122,32.023
61,13,123,32.145
61,13,124,31.98
61,13,125,30.564
61,13,126,30.037
61,13,127,30.348000000000006
61,13,128,31.236
61,13,129,32.959
61,13,130,29.872
61,13,131,30.005
61,13,132,29.635
61,13,133,30.051
61,13,134,29.1
61,13,135,30.349
61,13,136,33.194
61,13,137,33.949
61,13,138,35.366
61,13,139,36.197
61,13,140,36.268
61,13,141,37.191
61,13,142,36.812
61,13,143,38.179
61,13,144,39.025
61,14,1,39.744
61,14,2,39.929
61,14,3,39.995
61,14,4,39.072
61,14,5,40.337
61,14,6,40.024
61,14,7,38.918
61,14,8,41.31
61,14,9,41.858
61,14,10,40.754
61,14,11,40.113
61,14,12,40.722
61,14,13,40.269
61,14,14,41.89
61,14,15,42.729
61,14,16,41.209
61,14,17,42.752
61,14,18,42.803
61,14,19,42.482
61,14,20,42.596
61,14,21,43.356
61,14,22,42.637
61,14,23,42.639
61,14,24,41.545
61,14,25,42.993
61,14,26,42.856
61,14,27,42.153
61,14,28,43.297
61,14,29,41.958
61,14,30,42.57
61,14,31,42.428
61,14,32,45.104
61,14,33,43.545
61,14,34,43.703
61,14,35,40.874
61,14,36,41.734
61,14,37,43.221
61,14,38,44.148
61,14,39,44.14
61,14,40,45.773
61,14,41,44.951
61,14,42,40.88800000000001
61,14,43,42.71100000000001
61,14,44,42.676
61,14,45,42.805
61,14,46,41.21
61,14,47,41.144
61,14,48,41.154
61,14,49,41.66
61,14,50,40.082
61,14,51,39.235
61,14,52,38.54
61,14,53,37.448
61,14,54,37.255
61,14,55,35.87
61,14,56,36.757
61,14,57,36.105
61,14,58,35.067
61,14,59,34.707
61,14,60,35.36199999999999
61,14,61,34.007
61,14,62,34.087
61,14,63,35.725
61,14,64,34.634
61,14,65,33.902
61,14,66,34.849000000000004
61,14,67,34.455
61,14,68,34.477
61,14,69,35.28800000000001
61,14,70,34.094
61,14,71,34.26
61,14,72,33.043
61,14,73,32.658
61,14,74,32.32
61,14,75,32.986999999999995
61,14,76,33.349000000000004
61,14,77,35.121
61,14,78,34.755
61,14,79,34.457
61,14,80,34.367
61,14,81,33.014
61,14,82,33.155
61,14,83,32.254
61,14,84,32.023
61,14,85,32.331
61,14,86,30.05
61,14,87,29.38
61,14,88,28.967
61,14,89,27.684
61,14,90,27.923
61,14,91,29.29
61,14,92,27.87
61,14,93,30.453000000000007
61,14,94,27.493
61,14,95,29.286
61,14,96,29.495
61,14,97,29.631
61,14,98,28.785
61,14,99,26.467
61,14,100,25.253
61,14,101,24.96
61,14,102,28.569000000000006
61,14,103,24.87
61,14,104,26.408
61,14,105,28.128
61,14,106,30.322
61,14,107,28.228
61,14,108,32.508
61,14,109,31.44
61,14,110,32.905
61,14,111,32.227
61,14,112,32.667
61,14,113,32.14
61,14,114,32.948
61,14,115,32.556
61,14,116,31.288
61,14,117,32.262
61,14,118,32.299
61,14,119,30.492
61,14,120,31.258000000000006
61,14,121,30.107
61,14,122,31.721
61,14,123,30.659
61,14,124,30.552
61,14,125,30.616
61,14,126,31.669
61,14,127,29.928
61,14,128,31.338
61,14,129,32.634
61,14,130,32.388000000000005
61,14,131,31.72
61,14,132,32.551
61,14,133,31.904
61,14,134,31.625
61,14,135,33.847
61,14,136,34.444
61,14,137,35.78800000000001
61,14,138,35.334
61,14,139,36.437
61,14,140,37.672
61,14,141,38.246
61,14,142,39.48
61,14,143,40.004
61,14,144,39.848
61,15,1,38.601
61,15,2,40.386
61,15,3,40.702
61,15,4,41.054
61,15,5,40.904
61,15,6,42.458
61,15,7,41.938
61,15,8,41.828
61,15,9,40.415
61,15,10,42.058
61,15,11,42.038
61,15,12,41.69
61,15,13,42.216
61,15,14,43.36
61,15,15,42.1
61,15,16,42.639
61,15,17,42.303
61,15,18,42.562
61,15,19,42.308
61,15,20,41.677
61,15,21,41.563
61,15,22,41.026
61,15,23,40.102
61,15,24,45.432
61,15,25,43.494
61,15,26,43.274
61,15,27,42.658
61,15,28,42.278
61,15,29,39.436
61,15,30,42.522
61,15,31,40.207
61,15,32,40.225
61,15,33,40.644
61,15,34,43.142
61,15,35,43.776
61,15,36,44.294
61,15,37,45.324
61,15,38,42.918
61,15,39,41.785
61,15,40,42.039
61,15,41,41.999
61,15,42,42.162
61,15,43,41.402
61,15,44,40.098
61,15,45,37.626
61,15,46,36.961
61,15,47,34.957
61,15,48,31.401
61,15,49,32.536
61,15,50,27.385
61,15,51,27.924
61,15,52,29.026
61,15,53,28.587
61,15,54,29.372
61,15,55,27.638
61,15,56,27.861
61,15,57,28.668000000000006
61,15,58,29.508000000000006
61,15,59,30.62
61,15,60,27.137
61,15,61,27.574
61,15,62,29.44
61,15,63,29.227
61,15,64,29.274
61,15,65,31.34
61,15,66,32.193000000000005
61,15,67,31.489
61,15,68,29.482
61,15,69,32.507
61,15,70,31.419
61,15,71,31.831
61,15,72,32.339
61,15,73,31.128
61,15,74,29.518
61,15,75,32.299
61,15,76,33.503
61,15,77,33.886
61,15,78,33.238
61,15,79,34.095
61,15,80,35.647
61,15,81,34.788000000000004
61,15,82,32.521
61,15,83,33.384
61,15,84,32.269
61,15,85,31.498
61,15,86,31.948
61,15,87,31.994
61,15,88,32.293
61,15,89,31.687
61,15,90,31.254
61,15,91,31.822
61,15,92,32.286
61,15,93,32.89
61,15,94,31.037
61,15,95,30.833
61,15,96,30.61
61,15,97,27.655
61,15,98,29.835
61,15,99,30.696
61,15,100,30.886
61,15,101,28.71
61,15,102,28.523000000000003
61,15,103,30.513
61,15,104,26.149
61,15,105,25.992
61,15,106,26.124
61,15,107,23.961
61,15,108,22.294
61,15,109,22.92
61,15,110,25.514
61,15,111,25.886
61,15,112,24.56
61,15,113,26.784
61,15,114,27.779
61,15,115,30.855
61,15,116,26.856
61,15,117,28.02
61,15,118,29.469
61,15,119,30.756
61,15,120,30.345
61,15,121,31.149
61,15,122,31.287
61,15,123,31.308000000000003
61,15,124,30.214
61,15,125,30.723000000000006
61,15,126,29.79
61,15,127,30.224
61,15,128,30.811
61,15,129,30.851
61,15,130,29.839
61,15,131,30.723000000000006
61,15,132,32.135
61,15,133,31.754
61,15,134,31.692
61,15,135,32.893
61,15,136,34.287
61,15,137,34.876
61,15,138,36.952
61,15,139,36.471
61,15,140,38.169
61,15,141,38.961
61,15,142,38.501
61,15,143,40.88800000000001
61,15,144,40.99
61,16,1,41.33600000000001
61,16,2,39.464
61,16,3,41.575
61,16,4,41.533
61,16,5,40.457
61,16,6,40.507
61,16,7,41.269
61,16,8,40.004
61,16,9,41.975
61,16,10,42.721
61,16,11,43.082
61,16,12,40.285
61,16,13,42.69300000000001
61,16,14,42.806
61,16,15,41.589
61,16,16,40.877
61,16,17,41.598
61,16,18,41.88399999999999
61,16,19,40.737
61,16,20,41.793
61,16,21,42.632
61,16,22,41.03
61,16,23,41.719
61,16,24,42.025
61,16,25,42.986
61,16,26,39.402
61,16,27,40.727
61,16,28,42.029
61,16,29,40.802
61,16,30,42.07100000000001
61,16,31,43.426
61,16,32,45.04
61,16,33,45.594
61,16,34,43.525
61,16,35,41.982
61,16,36,42.901
61,16,37,43.61
61,16,38,41.692
61,16,39,43.452
61,16,40,44.219
61,16,41,42.01300000000001
61,16,42,42.578
61,16,43,39.414
61,16,44,41.19600000000001
61,16,45,39.72
61,16,46,35.618
61,16,47,31.755
61,16,48,33.878
61,16,49,30.986
61,16,50,30.784
61,16,51,28.66
61,16,52,30.659
61,16,53,27.811
61,16,54,27.447
61,16,55,29.088
61,16,56,30.366
61,16,57,29.106
61,16,58,30.574
61,16,59,29.493
61,16,60,30.53
61,16,61,31.474
61,16,62,30.501
61,16,63,29.694000000000006
61,16,64,27.393
61,16,65,30.022
61,16,66,30.078000000000007
61,16,67,31.262
61,16,68,31.506
61,16,69,31.363000000000003
61,16,70,32.087
61,16,71,32.177
61,16,72,31.083
61,16,73,31.609
61,16,74,31.466
61,16,75,30.33
61,16,76,34.152
61,16,77,33.98
61,16,78,34.37
61,16,79,34.414
61,16,80,34.018
61,16,81,34.49
61,16,82,32.428000000000004
61,16,83,32.736999999999995
61,16,84,31.31
61,16,85,29.158
61,16,86,29.466
61,16,87,31.441
61,16,88,29.362
61,16,89,30.388
61,16,90,31.607
61,16,91,31.076
61,16,92,29.56
61,16,93,29.947
61,16,94,29.73
61,16,95,30.292
61,16,96,27.574
61,16,97,27.623
61,16,98,25.787
61,16,99,28.328000000000007
61,16,100,29.943
61,16,101,29.672
61,16,102,28.716
61,16,103,29.945
61,16,104,26.689
61,16,105,24.801
61,16,106,25.865
61,16,107,24.982
61,16,108,22.148000000000003
61,16,109,19.35
61,16,110,20.484
61,16,111,21.456
61,16,112,21.536
61,16,113,23.012
61,16,114,23.461
61,16,115,24.306
61,16,116,23.863000000000003
61,16,117,23.221
61,16,118,26.269
61,16,119,29.956
61,16,120,29.084
61,16,121,29.912
61,16,122,32.188
61,16,123,31.543000000000006
61,16,124,29.814
61,16,125,30.521
61,16,126,31.653
61,16,127,30.474
61,16,128,31.651
61,16,129,32.495
61,16,130,32.504
61,16,131,32.667
61,16,132,32.635
61,16,133,32.964
61,16,134,34.969
61,16,135,33.118
61,16,136,34.833
61,16,137,36.124
61,16,138,37.289
61,16,139,37.691
61,16,140,38.766
61,16,141,38.208
61,16,142,39.366
61,16,143,39.88
61,16,144,40.294
61,17,1,39.98
61,17,2,39.89
61,17,3,42.492
61,17,4,41.902
61,17,5,40.683
61,17,6,40.96100000000001
61,17,7,41.291
61,17,8,41.20399999999999
61,17,9,41.905
61,17,10,41.38399999999999
61,17,11,41.301
61,17,12,42.794
61,17,13,40.918
61,17,14,41.776
61,17,15,43.152
61,17,16,43.074
61,17,17,41.87
61,17,18,42.725
61,17,19,41.965
61,17,20,42.601000000000006
61,17,21,41.62600000000001
61,17,22,42.14
61,17,23,41.377
61,17,24,41.691
61,17,25,43.8
61,17,26,41.315
61,17,27,41.608
61,17,28,44.554
61,17,29,43.062
61,17,30,42.938
61,17,31,42.12
61,17,32,43.26
61,17,33,42.476000000000006
61,17,34,43.208
61,17,35,43.714
61,17,36,46.059
61,17,37,45.462
61,17,38,41.573
61,17,39,44.36
61,17,40,43.63
61,17,41,43.928
61,17,42,42.979
61,17,43,41.726000000000006
61,17,44,40.923
61,17,45,37.739
61,17,46,36.514
61,17,47,34.834
61,17,48,31.622
61,17,49,31.47
61,17,50,30.355
61,17,51,27.749
61,17,52,29.896
61,17,53,26.666
61,17,54,26.572
61,17,55,25.83
61,17,56,29.249
61,17,57,30.141
61,17,58,31.536
61,17,59,30.304
61,17,60,28.168000000000006
61,17,61,28.17
61,17,62,28.646
61,17,63,30.374
61,17,64,31.5
61,17,65,30.48
61,17,66,31.576
61,17,67,31.183000000000003
61,17,68,27.587
61,17,69,28.343000000000004
61,17,70,31.734
61,17,71,32.391
61,17,72,30.564
61,17,73,30.137
61,17,74,32.398
61,17,75,32.409
61,17,76,33.397
61,17,77,32.434
61,17,78,33.64
61,17,79,33.931
61,17,80,34.299
61,17,81,33.106
61,17,82,33.707
61,17,83,30.98
61,17,84,31.022
61,17,85,28.459
61,17,86,29.525
61,17,87,30.053
61,17,88,30.053
61,17,89,28.133000000000006
61,17,90,27.579
61,17,91,29.164
61,17,92,28.876
61,17,93,26.594
61,17,94,25.477
61,17,95,27.788
61,17,96,29.356
61,17,97,28.973000000000006
61,17,98,29.59
61,17,99,30.093000000000004
61,17,100,29.472
61,17,101,29.597
61,17,102,25.744
61,17,103,24.225
61,17,104,25.281
61,17,105,22.623
61,17,106,22.466
61,17,107,20.618
61,17,108,15.775
61,17,109,12.918
61,17,110,11.255999999999998
61,17,111,12.545
61,17,112,14.305
61,17,113,16.622
61,17,114,22.997
61,17,115,24.189
61,17,116,24.407
61,17,117,25.14
61,17,118,24.379
61,17,119,25.076
61,17,120,25.057
61,17,121,27.009
61,17,122,28.782
61,17,123,27.072
61,17,124,30.142
61,17,125,26.22
61,17,126,29.61
61,17,127,28.523000000000003
61,17,128,29.916
61,17,129,30.616
61,17,130,29.91
61,17,131,28.879
61,17,132,24.978
61,17,133,21.46
61,17,134,21.449
61,17,135,24.705
61,17,136,29.585
61,17,137,34.534
61,17,138,34.466
61,17,139,34.492
61,17,140,35.764
61,17,141,37.357
61,17,142,37.435
61,17,143,38.475
61,17,144,38.512
61,18,1,38.554
61,18,2,39.828
61,18,3,40.806
61,18,4,41.596
61,18,5,40.639
61,18,6,40.508
61,18,7,41.603
61,18,8,41.72
61,18,9,43.401
61,18,10,41.187
61,18,11,41.524
61,18,12,41.304
61,18,13,40.769
61,18,14,40.602
61,18,15,41.774
61,18,16,43.322
61,18,17,42.63800000000001
61,18,18,41.667
61,18,19,42.834
61,18,20,43.106
61,18,21,42.26300000000001
61,18,22,42.971
61,18,23,43.773
61,18,24,43.65
61,18,25,41.854
61,18,26,43.784
61,18,27,45.619
61,18,28,42.105
61,18,29,40.555
61,18,30,44.789
61,18,31,44.356
61,18,32,43.51300000000001
61,18,33,43.44300000000001
61,18,34,42.677
61,18,35,43.62
61,18,36,45.249
61,18,37,42.054
61,18,38,42.212
61,18,39,43.364
61,18,40,42.50899999999999
61,18,41,41.11600000000001
61,18,42,40.104
61,18,43,41.467
61,18,44,39.877
61,18,45,37.975
61,18,46,36.652
61,18,47,35.819
61,18,48,30.152
61,18,49,28.983
61,18,50,27.739
61,18,51,26.183000000000003
61,18,52,24.416
61,18,53,27.327
61,18,54,25.014
61,18,55,24.289
61,18,56,25.776
61,18,57,22.958
61,18,58,17.657
61,18,59,23.561
61,18,60,24.525
61,18,61,23.966
61,18,62,25.139
61,18,63,27.202
61,18,64,29.257
61,18,65,30.289
61,18,66,31.235
61,18,67,29.734
61,18,68,30.347
61,18,69,31.204
61,18,70,30.948
61,18,71,29.586
61,18,72,30.073
61,18,73,31.757
61,18,74,32.118
61,18,75,30.873
61,18,76,32.433
61,18,77,32.766
61,18,78,33.747
61,18,79,32.986
61,18,80,32.632
61,18,81,32.832
61,18,82,31.854
61,18,83,30.139
61,18,84,31.876
61,18,85,30.681
61,18,86,30.864
61,18,87,31.602
61,18,88,30.351
61,18,89,28.273000000000003
61,18,90,27.444000000000006
61,18,91,30.978
61,18,92,29.327
61,18,93,28.132
61,18,94,30.036
61,18,95,30.486
61,18,96,29.928
61,18,97,27.543000000000006
61,18,98,24.806
61,18,99,25.463
61,18,100,27.596
61,18,101,30.388
61,18,102,28.195
61,18,103,26.713
61,18,104,25.172
61,18,105,23.951
61,18,106,22.29
61,18,107,21.96
61,18,108,19.827
61,18,109,23.164
61,18,110,24.574
61,18,111,22.244
61,18,112,23.137
61,18,113,22.198
61,18,114,23.493
61,18,115,25.708
61,18,116,26.161
61,18,117,27.681
61,18,118,27.482
61,18,119,30.145
61,18,120,30.459
61,18,121,32.045
61,18,122,28.416
61,18,123,25.281
61,18,124,28.574
61,18,125,28.685
61,18,126,28.332
61,18,127,25.701
61,18,128,28.741
61,18,129,28.107
61,18,130,27.342
61,18,131,27.686
61,18,132,29.246
61,18,133,26.915
61,18,134,27.067
61,18,135,29.632
61,18,136,32.86
61,18,137,33.187
61,18,138,32.676
61,18,139,34.857
61,18,140,37.661
61,18,141,36.42
61,18,142,36.527
61,18,143,37.574
61,18,144,39.463
61,19,1,38.216
61,19,2,40.093
61,19,3,39.449
61,19,4,40.571
61,19,5,40.091
61,19,6,40.952
61,19,7,40.057
61,19,8,40.454
61,19,9,39.472
61,19,10,39.8
61,19,11,39.239
61,19,12,40.416
61,19,13,40.932
61,19,14,40.228
61,19,15,41.691
61,19,16,39.751
61,19,17,39.957
61,19,18,42.011
61,19,19,41.28100000000001
61,19,20,42.109
61,19,21,41.104
61,19,22,41.093
61,19,23,42.273
61,19,24,42.352
61,19,25,40.83
61,19,26,41.793
61,19,27,41.846
61,19,28,43.398
61,19,29,42.695
61,19,30,43.161
61,19,31,43.023
61,19,32,39.894
61,19,33,44.007
61,19,34,42.67
61,19,35,43.71
61,19,36,43.838
61,19,37,46.111
61,19,38,43.074
61,19,39,44.032
61,19,40,43.164
61,19,41,43.355
61,19,42,43.217
61,19,43,41.941
61,19,44,42.169
61,19,45,40.199
61,19,46,36.583
61,19,47,33.849000000000004
61,19,48,31.64
61,19,49,30.922
61,19,50,29.472
61,19,51,26.481
61,19,52,27.498
61,19,53,27.606
61,19,54,28.126
61,19,55,26.925
61,19,56,26.317
61,19,57,26.574
61,19,58,29.449
61,19,59,29.017
61,19,60,28.259
61,19,61,31.139
61,19,62,30.873
61,19,63,30.278
61,19,64,30.25
61,19,65,27.921
61,19,66,26.438
61,19,67,28.996
61,19,68,29.423
61,19,69,27.752
61,19,70,24.212
61,19,71,26.17
61,19,72,26.544
61,19,73,25.992
61,19,74,27.314
61,19,75,28.892
61,19,76,31.6
61,19,77,33.942
61,19,78,31.965
61,19,79,31.85
61,19,80,32.399
61,19,81,32.949
61,19,82,32.11
61,19,83,31.875
61,19,84,28.102
61,19,85,28.562
61,19,86,30.573
61,19,87,30.476
61,19,88,27.75
61,19,89,24.366
61,19,90,27.318
61,19,91,30.008000000000006
61,19,92,28.514
61,19,93,25.377
61,19,94,23.474
61,19,95,21.486
61,19,96,22.747
61,19,97,24.566
61,19,98,25.785
61,19,99,29.796
61,19,100,28.061
61,19,101,28.265
61,19,102,21.37
61,19,103,22.666
61,19,104,22.997
61,19,105,22.751
61,19,106,22.73
61,19,107,21.937
61,19,108,18.064
61,19,109,14.917
61,19,110,13.569
61,19,111,16.387999999999998
61,19,112,17.601
61,19,113,20.251
